iso_a3_target daily_seeds
ARE 3775.83486
AFG 8.05381
ATG 113.98114
ALB 380.88077
ARM 79.27819
AGO 48.68678
ARG 60.36629
AUT 2380.0287
AUS 322.10113
ABW 94.25754
AZE 111.64437
BIH 87.10603
BRB 225.74825
BGD 395.16303
BEL 3743.51184
BFA 24.61664
BGR 1075.3011
BHR 336.29059
BDI 12.03599
BEN 19.91706
BLM 6.85807
BMU 118.79264
BRN 13.98395
BOL 12.73976
BES 44.73952
BRA 424.43438
BHS 103.73224
BWA 3.96215
BLR 57.97701
BLZ 3.26128
CAN 2366.07496
COD 35.9691
CAF 3.81687
COG 11.55064
CHE 6142.31603
CIV 88.79244
COK 0.55412
CHL 82.01092
CMR 33.7952
CHN 557.53556
COL 210.07956
CRI 79.91627
CUB 59.8347
CPV 422.22398
CUW 92.94922
CYP 2636.23443
CZE 1295.48538
DEU 19745.50319
DJI 17.68479
DNK 3827.4954
DOM 410.92545
DZA 82.33006
ECU 77.42676
EST 323.1798
EGY 1366.04879
ERI 11.10229
ESP 39467.58982
ETH 468.67544
FIN 965.70522
FJI 2.53288
FRO 47.59569
FRA 12020.83626
GAB 9.38914
GBR 0.0
GRD 57.00753
GEO 232.91419
GUF 11.11157
GHA 195.5644
GIB 654.18562
GRL 7.75594
GMB 13.5174
GIN 25.89188
GLP 30.05928
GNQ 3.8756
GRC 14436.3581
GTM 36.19355
GUM 8.04047
GNB 11.16079
GUY 21.08041
HKG 164.01104
HND 14.98311
HRV 1975.01338
HTI 14.94202
HUN 1705.29402
IDN 193.65783
IRL 8340.20738
ISR 903.65257
IND 2904.06808
IRQ 285.29423
IRN 295.82082
ISL 902.33539
ITA 12997.63722
JAM 224.33601
JOR 515.15491
JPN 799.41481
KEN 240.25839
KGZ 49.55848
KHM 23.82566
COM 6.65813
KOR 429.73952
KWT 417.78971
CYM 4.51233
KAZ 164.58947
LAO 0.50457
LBN 351.21601
LCA 58.31835
LKA 216.13994
LBR 16.5783
LTU 887.84631
LUX 594.32605
LVA 922.14115
LBY 22.73668
MAR 1730.35197
MDA 226.69948
MNE 95.8875
MAF 4.26757
MDG 6.2348
MKD 121.95809
MLI 32.45376
MMR 6.11349
MNG 4.51048
MAC 10.84493
MNP 2.51922
MTQ 30.25786
MRT 20.32765
MLT 1520.72444
MUS 131.33183
MDV 274.54274
MWI 8.76633
MEX 1277.269
MYS 148.29735
MOZ 18.76696
NAM 16.6468
NCL 2.7627
NER 15.22663
NGA 557.24251
NIC 8.46354
NLD 10461.77849
NOR 3246.16913
NPL 106.77539
NZL 28.37439
OMN 170.53821
PAN 221.38759
PER 131.49204
PYF 6.89863
PNG 6.77751
PHL 364.26687
PAK 635.61318
POL 6579.98212
PRI 114.54881
PRT 7208.75773
PRY 7.37692
QAT 1638.8735
REU 99.90565
ROU 3153.03337
SRB 441.28552
RUS 3421.24543
RWA 46.05994
SAU 1344.30074
SYC 57.39777
SDN 86.30477
SWE 2448.87859
SGP 273.79849
SVN 106.2388
SVK 249.88638
SLE 14.66845
SEN 95.49459
SOM 24.41438
SUR 22.26086
SSD 16.321
SLV 76.53838
SXM 43.39516
SYR 17.70306
TCA 37.31291
TCD 9.28474
TGO 37.46591
THA 497.77399
TJK 23.5412
TLS 0.29268
TKM 0.87535
TUN 358.95568
TUR 7981.917
TTO 28.39218
TWN 112.15009
TZA 113.37506
UKR 1778.10601
UGA 81.08852
USA 13827.25311
URY 14.25502
UZB 116.86703
VCT 26.58207
VEN 25.87684
VGB 6.82129
VIR 14.91723
VNM 254.14368
YEM 10.38055
MYT 13.35004
ZAF 425.28192
ZMB 27.96226
ZWE 26.09407
